FID,the_geom,NAME,ADM0_NM,OSM_ID,TYPE,ADM2_NAME,ADM2_CODE,ADM1_NAME,ADM1_CODE,CNTRY_CODE,
lbr_stle_pt_osm_settlements.12922,POINT (-9.97515 7.08655),Bye Pu Ta,LIBERIA,node/3121922941,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12923,POINT (-9.9826723 7.0501869),Camsue Ta,LIBERIA,node/3121922942,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12924,POINT (-9.96821 7.0647),Dolay Kalashue,LIBERIA,node/3121922943,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12925,POINT (-9.94156 7.0191),Faulkener,LIBERIA,node/3121922945,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12926,POINT (-9.9619877 7.0700473),Galama Ta,LIBERIA,node/3121922946,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12927,POINT (-10.0073768 7.0614109),Gbanama,LIBERIA,node/3121922947,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12928,POINT (-10.01169 7.05534),Gbeega Ta,LIBERIA,node/3121922951,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12929,POINT (-9.88762 7.04635),Gbeyansu (Delta),LIBERIA,node/3121922952,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12930,POINT (-9.9732 7.07161),Gbokpelay Village,LIBERIA,node/3121922953,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12931,POINT (-9.91791 7.07231),Gboukole,LIBERIA,node/3121922954,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12932,POINT (-9.98149 7.01466),Gweyarmue,LIBERIA,node/3121922955,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12933,POINT (-9.8844695 7.0399447),Jerry Ta,LIBERIA,node/3121922956,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12934,POINT (-9.94653 7.12526),Joe Ta,LIBERIA,node/3121922957,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12935,POINT (-9.9650588 7.0669129),Johnson,LIBERIA,node/3121922958,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12936,POINT (-9.97455 7.05179),Jorla,LIBERIA,node/3121922959,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12937,POINT (-9.8928767 7.052685),Kaikai Ta,LIBERIA,node/3121922960,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12938,POINT (-9.8948 7.08264),Kenama Ta,LIBERIA,node/3121922962,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12939,POINT (-9.9095851 7.02987),Kenyen Ta,LIBERIA,node/3121922963,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12940,POINT (-9.91512 7.05571),Kernemu (A),LIBERIA,node/3121922964,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12941,POINT (-9.91116 7.04774),Kernemu (B),LIBERIA,node/3121922965,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12942,POINT (-9.99099 7.0723),Kollieyeama,LIBERIA,node/3121922966,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12943,POINT (-9.85096 7.16308),Koryelay,LIBERIA,node/3121922967,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12944,POINT (-9.8507995 7.055244),Kpokpa Ta,LIBERIA,node/3121922969,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12945,POINT (-9.90089 7.04657),Lamadine,LIBERIA,node/3121922970,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12946,POINT (-9.9186 7.02533),Layaima,LIBERIA,node/3121922971,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12947,POINT (-9.87026 7.15367),Liyean Village,LIBERIA,node/3121922972,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12948,POINT (-10.00358 7.06088),Loma Ta,LIBERIA,node/3121922973,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12949,POINT (-9.94967 7.03254),Malonkai,LIBERIA,node/3121922974,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12950,POINT (-9.89544 7.14809),Matildi Ta,LIBERIA,node/3121922975,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12951,POINT (-9.90826 7.02535),Molay Koya Ta,LIBERIA,node/3121922976,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12952,POINT (-9.91609 7.04752),Molekpanala,LIBERIA,node/3121922977,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12953,POINT (-9.9812 7.06736),Moses Ta,LIBERIA,node/3121922978,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12954,POINT (-9.91077 7.09209),Moses Varkpeh Ta,LIBERIA,node/3121922979,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12955,POINT (-9.94282 7.10811),Mulbah Quelleh Village,LIBERIA,node/3121922980,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12956,POINT (-9.852341 7.0840191),Neipurlor Village,LIBERIA,node/3121922981,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12957,POINT (-9.92455 7.07625),Shadrick Village,LIBERIA,node/3121922985,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12958,POINT (-9.8672502 7.0333532),Tokun Ta,LIBERIA,node/3121922986,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12959,POINT (-9.88367 7.03224),Tua Ta,LIBERIA,node/3121922987,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12960,POINT (-10.01571 7.01431),Varfee Ta,LIBERIA,node/3121922988,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12961,POINT (-9.94287 7.01638),Walala,LIBERIA,node/3121922989,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12962,POINT (-9.89898 7.08269),Wesley Village,LIBERIA,node/3121922990,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12963,POINT (-9.96874 7.06906),Yarkpawolo Juawan,LIBERIA,node/3121922991,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12964,POINT (-9.9779246 7.0181558),Yemah,LIBERIA,node/3121922992,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12965,POINT (-9.84168 6.96306),Belequelleh Ta,LIBERIA,node/3125484372,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12966,POINT (-9.8267 6.98977),Bilitanlah / Dogba Ta,LIBERIA,node/3125484375,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12967,POINT (-9.82986 6.92844),Gbainsay Ta,LIBERIA,node/3125484407,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12968,POINT (-9.80485 6.94852),Gbaiyamah,LIBERIA,node/3125484408,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12969,POINT (-9.80251 6.95793),Gwutamu,LIBERIA,node/3125484426,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12970,POINT (-9.84185 6.96225),Johnson Ta,LIBERIA,node/3125486541,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12971,POINT (-9.8309547 6.9184831),Kiki Ta,LIBERIA,node/3125486551,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12972,POINT (-9.80956 6.96383),Kolleh Ta,LIBERIA,node/3125486556,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12973,POINT (-9.82753 6.94993),Kolocoun Ta,LIBERIA,node/3125486559,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12974,POINT (-9.84255 6.97106),Kporlomah,LIBERIA,node/3125486561,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12975,POINT (-9.83332 7.00358),Larporlu Gbarmo Kollie,LIBERIA,node/3125486566,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12976,POINT (-9.8142969 6.9315051),Mafelleh Ta,LIBERIA,node/3125486569,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12977,POINT (-9.83891 6.98148),Mollaylon Ta,LIBERIA,node/3125486581,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12978,POINT (-9.83888 6.9149),Nina Ta,LIBERIA,node/3125486591,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12979,POINT (-9.83261 6.98954),Nopolu Ta,LIBERIA,node/3125486592,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12980,POINT (-9.83266 6.99572),Singbeh Lepolu Village,LIBERIA,node/3125486613,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12981,POINT (-9.84035 7.00148),Tinnisue,LIBERIA,node/3125486624,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12982,POINT (-9.82709 6.95277),Vanlah,LIBERIA,node/3125486627,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12983,POINT (-9.71456 7.19322),Jallawati,LIBERIA,node/3125770685,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12984,POINT (-9.70689 7.18909),Toemue II,LIBERIA,node/3125770687,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12985,POINT (-9.75247 7.09511),Alona Ta,LIBERIA,node/3137143462,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12986,POINT (-9.74343 7.15853),Barkollie Yillamah,LIBERIA,node/3137143463,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12987,POINT (-9.7185 7.15552),Belepolue,LIBERIA,node/3137143464,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12988,POINT (-9.79526 7.16135),Bellemu #2,LIBERIA,node/3137143465,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12989,POINT (-9.70636 7.08364),Borbor Ta,LIBERIA,node/3137143467,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12990,POINT (-9.74189 7.15961),Bulonmue,LIBERIA,node/3137143468,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12991,POINT (-9.77496 7.14145),Cornormia Ta,LIBERIA,node/3137143469,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12992,POINT (-9.74572 7.17142),Dailakai,LIBERIA,node/3137143470,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12993,POINT (-9.76785 7.11088),Fahn Sunday Vilage,LIBERIA,node/3137143471,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12994,POINT (-9.68898 7.15622),Feetuwah,LIBERIA,node/3137143472,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12995,POINT (-9.71824 7.16791),Gbeteh Ta,LIBERIA,node/3137143474,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12996,POINT (-9.7576 7.0975),Gbomay Ta,LIBERIA,node/3137143476,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12997,POINT (-9.71852 7.03564),Genekawoeyea,LIBERIA,node/3137143477,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12998,POINT (-9.7963159 7.1542249),Gornon Ta,LIBERIA,node/3137143479,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.12999,POINT (-9.7062 7.06161),Gwee ta,LIBERIA,node/3137143480,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13000,POINT (-9.77888 7.09521),Harry Bondo Ta,LIBERIA,node/3137143481,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13001,POINT (-9.7083 7.06509),Jefferson Ta,LIBERIA,node/3137143484,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13002,POINT (-9.76774 7.10365),Jerry Bonnor Ta,LIBERIA,node/3137143485,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13003,POINT (-9.83756 7.08496),John Lamadine,LIBERIA,node/3137143486,isolated_dwelling,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13004,POINT (-9.71539 7.06414),John Miller Ta,LIBERIA,node/3137143487,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13005,POINT (-9.69716 7.13526),Kanakpah Ta,LIBERIA,node/3137143488,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13006,POINT (-9.75866 7.09999),Keleyyarla,LIBERIA,node/3137143489,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13007,POINT (-9.74759 7.12505),Komosee Village,LIBERIA,node/3137143490,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13008,POINT (-9.77009 7.16918),Kornee,LIBERIA,node/3137143491,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13009,POINT (-9.80871 7.14316),Kotay Ta,LIBERIA,node/3137143492,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13010,POINT (-9.73483 7.17219),Kporlormue,LIBERIA,node/3137143494,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13011,POINT (-9.81431 7.14174),Kputu Lane,LIBERIA,node/3137143495,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13012,POINT (-9.7185108 7.0869868),Len Wulu Ta,LIBERIA,node/3137143496,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13013,POINT (-9.72834 7.15043),Liberia Village,LIBERIA,node/3137143497,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13014,POINT (-9.7131 7.08658),Ma Former Ta,LIBERIA,node/3137143498,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13015,POINT (-9.73544 7.02375),Mbakpon Ta,LIBERIA,node/3137143499,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13016,POINT (-9.7224209 7.1795264),Menena,LIBERIA,node/3137143500,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13017,POINT (-9.73427 7.1528),Momo village,LIBERIA,node/3137143501,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13018,POINT (-9.71411 7.15993),Momogoyes,LIBERIA,node/3137143502,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13019,POINT (-9.7193 7.13273),Morris Ta,LIBERIA,node/3137143503,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13020,POINT (-9.72874 7.1393),Neyenker Village,LIBERIA,node/3137143504,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13021,POINT (-9.81797 7.17376),Nyallie,LIBERIA,node/3137143507,village,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13022,POINT (-9.79383 7.18343),Nyinlinsue,LIBERIA,node/3137143508,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13023,POINT (-9.83748 7.18172),Nyinsue,LIBERIA,node/3137143509,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13024,POINT (-9.70317 7.18214),Pilay Village,LIBERIA,node/3137143510,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13025,POINT (-9.76287 7.10165),Tayamah,LIBERIA,node/3137143512,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13026,POINT (-9.75277 7.13856),Tormue,LIBERIA,node/3137143514,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13027,POINT (-9.7106373 7.1326312),Tulubah,LIBERIA,node/3137143515,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13028,POINT (-9.75389 7.17535),Vailor,LIBERIA,node/3137143516,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13029,POINT (-9.76416 7.10779),Varney Village,LIBERIA,node/3137143517,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13030,POINT (-9.72731 7.05215),Wayama,LIBERIA,node/3137143518,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13031,POINT (-9.73639 7.08656),Waymue,LIBERIA,node/3137143519,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13032,POINT (-9.81707 7.1184),Wenkai (A),LIBERIA,node/3137143520,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13033,POINT (-9.80541 7.1164),Wenkai (B),LIBERIA,node/3137143521,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13034,POINT (-9.7137 7.04925),William Ta,LIBERIA,node/3137143524,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13035,POINT (-9.76782 7.0502),Yeakomue,LIBERIA,node/3137143528,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13036,POINT (-9.74652 7.08852),Yorwateh Ta,LIBERIA,node/3137147830,hamlet,Sanoyeah,LBR0612,Bong,LBR06,LBR,
lbr_stle_pt_osm_settlements.13037,POINT (-9.21638 5.4941),Byeh,LIBERIA,node/3160616265,hamlet,Sanquin Dist# 1,LBR3910,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13038,POINT (-9.2700961 5.5132154),Kankpakan-2,LIBERIA,node/3160616273,isolated_dwelling,Sanquin Dist# 1,LBR3910,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13039,POINT (-9.22144 5.49877),Togbaville,LIBERIA,node/3160616282,hamlet,Sanquin Dist# 1,LBR3910,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13040,POINT (-9.14254 5.23128),Baffu Camp,LIBERIA,node/3160672652,hamlet,Sanquin Dist#2,LBR3906,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13041,POINT (-9.14367 5.18695),Koonmanah Town,LIBERIA,node/3160672660,hamlet,Sanquin Dist#2,LBR3906,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13042,POINT (-9.24165 5.24776),Paris,LIBERIA,node/3160673662,hamlet,Sanquin Dist#2,LBR3906,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13043,POINT (-9.17092 5.2539),Shain Pay,LIBERIA,node/3160673664,hamlet,Sanquin Dist#2,LBR3906,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13044,POINT (-9.11014 5.2651),John Sando Village,LIBERIA,node/3162439382,hamlet,Sanquin Dist#2,LBR3906,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13045,POINT (-8.55863 7.58235),Barpa,LIBERIA,node/3134315718,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13046,POINT (-8.6069379 7.5428582),Bolo Village,LIBERIA,node/3134315719,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13047,POINT (-8.70238 7.52435),Bentol Village,LIBERIA,node/3136097565,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13048,POINT (-8.5932633 7.4403656),Bassa Village,LIBERIA,node/3136109049,isolated_dwelling,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13049,POINT (-8.5900076 7.4878159),Cassava Farm Village,LIBERIA,node/3136109050,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13050,POINT (-8.57671 7.36736),Gbobayee #1,LIBERIA,node/3136109051,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13051,POINT (-8.58893 7.43602),John Guannue Village,LIBERIA,node/3136109053,hamlet,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13052,POINT (-8.5768 7.48216),Kpa (Grassfield Villa),LIBERIA,node/3136109055,isolated_dwelling,Yarmein,LBR3306,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13053,POINT (-8.42777 5.82135),Cheruluh,LIBERIA,node/3121942023,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13054,POINT (-8.497588 5.7844541),Bulor,LIBERIA,node/3159808366,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13055,POINT (-8.60024 5.6955),Dortuebo,LIBERIA,node/3159808367,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13056,POINT (-8.47211 5.74883),John Moses Village,LIBERIA,node/3159808369,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13057,POINT (-8.59212 5.7421),Joseph Jardiah,LIBERIA,node/3159808370,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13058,POINT (-8.60567 5.7413),Money Sweet,LIBERIA,node/3159808371,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13059,POINT (-8.496372 5.787096),Moses Soloh,LIBERIA,node/3159808372,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13060,POINT (-8.5910298 5.6812891),Pellokan,LIBERIA,node/3159808373,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13061,POINT (-8.4610782 5.783194),Please Camp,LIBERIA,node/3159808374,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13062,POINT (-8.61234 5.70998),Saylee Bodalapo,LIBERIA,node/3159808375,hamlet,Seekon,LBR3920,Sinoe,LBR39,LBR,
lbr_stle_pt_osm_settlements.13063,POINT (-8.77782 7.12845),Dehvon Gbeingan Pa,LIBERIA,node/3165568114,hamlet,Yarpea Mahn,LBR3304,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13064,POINT (-8.75865 7.17504),Wolo Quoipea #1 Village,LIBERIA,node/3165568121,isolated_dwelling,Yarpea Mahn,LBR3304,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13065,POINT (-8.76043 7.16882),Wolo Quoipea #2 Village,LIBERIA,node/3165568122,isolated_dwelling,Yarpea Mahn,LBR3304,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13066,POINT (-8.7052728 7.1925477),Borbor Karto Village,LIBERIA,node/3165740543,hamlet,Yarpea Mahn,LBR3304,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13067,POINT (-8.64247 7.2551055),Doe Village,LIBERIA,node/3165740544,isolated_dwelling,Yarpea Mahn,LBR3304,Nimba,LBR33,LBR,
lbr_stle_pt_osm_settlements.13068,POINT (-10.90201 6.89255),Albert,LIBERIA,node/3112954206,hamlet,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13069,POINT (-10.92517 6.92561),Alex Holmes,LIBERIA,node/3112954207,isolated_dwelling,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13070,POINT (-10.93805 6.91025),Bassa,LIBERIA,node/3112954211,hamlet,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13071,POINT (-10.92691 6.8747),Bumah,LIBERIA,node/3112954213,isolated_dwelling,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13072,POINT (-10.9006 6.96488),Dealee,LIBERIA,node/3112954216,hamlet,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13073,POINT (-10.93916 6.91877),Dukuly,LIBERIA,node/3112954218,hamlet,Senjeh,LBR0306,Bomi,LBR03,LBR,
lbr_stle_pt_osm_settlements.13074,POINT (-10.90134 6.88495),Fallah-Foco,LIBERIA,node/3112954221,isolated_dwelling,Senjeh,LBR0306,Bomi,LBR03,LBR,
