FID,the_geom,NAME,ADM2_NM,ADM1_NM,ADM0_NM,OSM_ID,TYPE,ADM3_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,CNTRY_CODE
sle_stle_pt_osm_settlements.4781,POINT (-11.6023362 8.8044869),Masuri,Tonkolili,Northern,SIERRA LEONE,node/3051435090,hamlet,Kafe Simiria,SLE020502,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4782,POINT (-11.6024627 8.772275),Mieta,Tonkolili,Northern,SIERRA LEONE,node/3051435093,hamlet,Kafe Simiria,SLE020502,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4783,POINT (-11.7465822 9.0432105),Bumbuna,Tonkolili,Northern,SIERRA LEONE,node/543568184,village,Kalansogoia,SLE020503,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4784,POINT (-11.6504065 9.0551772),Sakasakala,Tonkolili,Northern,SIERRA LEONE,node/2043301668,hamlet,Kalansogoia,SLE020503,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4785,POINT (-11.661309 9.0064963),Keimadugu,Tonkolili,Northern,SIERRA LEONE,node/3019045245,village,Kalansogoia,SLE020503,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4786,POINT (-11.8983696 8.6790208),Mabai,Tonkolili,Northern,SIERRA LEONE,node/679050236,village,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4787,POINT (-11.9160928 8.690011),Robol,Tonkolili,Northern,SIERRA LEONE,node/883384020,village,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4788,POINT (-11.9491931 8.7228184),Magburaka,Tonkolili,Northern,SIERRA LEONE,node/1978562828,town,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4789,POINT (-11.8575569 8.7553339),Bomna,Tonkolili,Northern,SIERRA LEONE,node/3059326988,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4790,POINT (-11.8849494 8.7033954),Bundima,Tonkolili,Northern,SIERRA LEONE,node/3059326989,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4791,POINT (-11.8758949 8.7338588),Lumgba,Tonkolili,Northern,SIERRA LEONE,node/3059326991,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4792,POINT (-11.8719534 8.6896463),Maberi,Tonkolili,Northern,SIERRA LEONE,node/3059326994,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4793,POINT (-11.8570459 8.7357578),Maberi,Tonkolili,Northern,SIERRA LEONE,node/3059326995,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4794,POINT (-11.9395032 8.637568),Mabireka,Tonkolili,Northern,SIERRA LEONE,node/3059326996,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4795,POINT (-11.8680913 8.7255016),Madibi,Tonkolili,Northern,SIERRA LEONE,node/3059326998,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4796,POINT (-11.9323315 8.6863677),Mafanta,Tonkolili,Northern,SIERRA LEONE,node/3059326999,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4797,POINT (-11.9561765 8.6881581),Magbakre,Tonkolili,Northern,SIERRA LEONE,node/3059327003,hamlet,Kholifa Rowala,SLE020505,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4798,POINT (-11.4737407 8.6376457),Masingbi,Tonkolili,Northern,SIERRA LEONE,node/1610897138,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4799,POINT (-11.3831324 8.5727393),Fothono Thama,Tonkolili,Northern,SIERRA LEONE,node/2043301617,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4800,POINT (-11.476857 8.8535725),Lungi,Tonkolili,Northern,SIERRA LEONE,node/2043301625,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4801,POINT (-11.5026805 8.6434122),Mabatoff,Tonkolili,Northern,SIERRA LEONE,node/2043301626,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4802,POINT (-11.4214239 8.6962363),Rogbane,Tonkolili,Northern,SIERRA LEONE,node/2043301627,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4803,POINT (-11.5483338 8.8436614),Mabua,Tonkolili,Northern,SIERRA LEONE,node/2043301628,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4804,POINT (-11.3860582 8.5990086),Makelfa,Tonkolili,Northern,SIERRA LEONE,node/2043301633,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4805,POINT (-11.382464 8.5925429),Masakoray,Tonkolili,Northern,SIERRA LEONE,node/2043301645,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4806,POINT (-11.5065079 8.6824678),Matenemoi,Tonkolili,Northern,SIERRA LEONE,node/2043301650,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4807,POINT (-11.3933649 8.6993268),Petifu-Bomothollie,Tonkolili,Northern,SIERRA LEONE,node/2043301654,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4808,POINT (-11.5499019 8.5899726),Petifu-Makasira,Tonkolili,Northern,SIERRA LEONE,node/2043301656,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4809,POINT (-11.4412194 8.8457781),Rokonto,Tonkolili,Northern,SIERRA LEONE,node/2043301660,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4810,POINT (-11.4040271 8.7734052),Rosinkim,Tonkolili,Northern,SIERRA LEONE,node/2043301663,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4811,POINT (-11.3740355 8.683223),Royema-Falima,Tonkolili,Northern,SIERRA LEONE,node/2043301666,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4812,POINT (-11.5080484 8.8173411),Royema-Thonkolie,Tonkolili,Northern,SIERRA LEONE,node/2043301667,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4813,POINT (-11.3856978 8.7156772),Yema-Sembu,Tonkolili,Northern,SIERRA LEONE,node/2043301671,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4814,POINT (-11.4355759 8.8364158),,Tonkolili,Northern,SIERRA LEONE,node/2043302054,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4815,POINT (-11.483728 8.5521341),Mabonka,Tonkolili,Northern,SIERRA LEONE,node/2043313316,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4816,POINT (-11.5504122 8.5516621),Mathabay,Tonkolili,Northern,SIERRA LEONE,node/2043313317,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4817,POINT (-11.4869069 8.6661772),Nonkoba,Tonkolili,Northern,SIERRA LEONE,node/2489241820,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4818,POINT (-11.493658 8.6733476),Mayata,Tonkolili,Northern,SIERRA LEONE,node/2489241900,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4819,POINT (-11.4859084 8.7003084),Kamato,Tonkolili,Northern,SIERRA LEONE,node/2489242106,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4820,POINT (-11.4798805 8.7156361),Petifu,Tonkolili,Northern,SIERRA LEONE,node/2489242178,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4821,POINT (-11.4808259 8.7289667),Maseku,Tonkolili,Northern,SIERRA LEONE,node/2489242242,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4822,POINT (-11.4712314 8.7349034),Robek,Tonkolili,Northern,SIERRA LEONE,node/2489242274,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4823,POINT (-11.4520515 8.6426763),,Tonkolili,Northern,SIERRA LEONE,node/2489292436,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4824,POINT (-11.4373673 8.6569958),Masira,Tonkolili,Northern,SIERRA LEONE,node/2489292634,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4825,POINT (-11.4340223 8.6805886),,Tonkolili,Northern,SIERRA LEONE,node/2489292842,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4826,POINT (-11.4583818 8.6931711),,Tonkolili,Northern,SIERRA LEONE,node/2489292983,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4827,POINT (-11.4483328 8.7029277),Mabar,Tonkolili,Northern,SIERRA LEONE,node/2489293080,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4828,POINT (-11.4581304 8.7293554),,Tonkolili,Northern,SIERRA LEONE,node/2489293499,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4829,POINT (-11.4530882 8.7338886),Farama,Tonkolili,Northern,SIERRA LEONE,node/2489293549,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4830,POINT (-11.4619866 8.737052),,Tonkolili,Northern,SIERRA LEONE,node/2489293576,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4831,POINT (-11.4622028 8.7483882),,Tonkolili,Northern,SIERRA LEONE,node/2489293676,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4832,POINT (-11.4565031 8.7842358),Futani,Tonkolili,Northern,SIERRA LEONE,node/2489293996,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4833,POINT (-11.5320588 8.7807867),Fundu,Tonkolili,Northern,SIERRA LEONE,node/2960814117,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4834,POINT (-11.4153431 8.6219069),Mabeko,Tonkolili,Northern,SIERRA LEONE,node/2960814126,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4835,POINT (-11.5179767 8.5963161),Makelfa,Tonkolili,Northern,SIERRA LEONE,node/2960814128,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4836,POINT (-11.5485374 8.7157642),Mamansu,Tonkolili,Northern,SIERRA LEONE,node/2960814129,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4837,POINT (-11.4661975 8.5963322),Maseka,Tonkolili,Northern,SIERRA LEONE,node/2960814131,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4838,POINT (-11.541564 8.5697672),,Tonkolili,Northern,SIERRA LEONE,node/3022918323,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4839,POINT (-11.5354164 8.5544898),,Tonkolili,Northern,SIERRA LEONE,node/3022918332,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4840,POINT (-11.5368057 8.5797608),,Tonkolili,Northern,SIERRA LEONE,node/3022932367,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4841,POINT (-11.5174992 8.5760527),,Tonkolili,Northern,SIERRA LEONE,node/3022932408,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4842,POINT (-11.532938 8.5680586),,Tonkolili,Northern,SIERRA LEONE,node/3022935437,village,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4843,POINT (-11.5045804 8.5697469),Basia,Tonkolili,Northern,SIERRA LEONE,node/3048650673,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4844,POINT (-11.4367445 8.5727734),Fotani,Tonkolili,Northern,SIERRA LEONE,node/3048650677,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4845,POINT (-11.5689644 8.5342398),Konima,Tonkolili,Northern,SIERRA LEONE,node/3048650687,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4846,POINT (-11.5326612 8.5637079),Mafari,Tonkolili,Northern,SIERRA LEONE,node/3048650693,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4847,POINT (-11.5553106 8.5587366),Mamuri,Tonkolili,Northern,SIERRA LEONE,node/3048650695,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4848,POINT (-11.4509161 8.5568847),Mayola,Tonkolili,Northern,SIERRA LEONE,node/3048650698,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4849,POINT (-11.4673235 8.5616206),Petifu,Tonkolili,Northern,SIERRA LEONE,node/3048650703,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4850,POINT (-11.4511228 8.5733285),Rosar,Tonkolili,Northern,SIERRA LEONE,node/3048650705,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4851,POINT (-11.5070843 8.5461952),Sar,Tonkolili,Northern,SIERRA LEONE,node/3048650706,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4852,POINT (-11.4293601 8.5535444),Tuobu,Tonkolili,Northern,SIERRA LEONE,node/3048650711,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4853,POINT (-11.535898 8.5460141),Yema,Tonkolili,Northern,SIERRA LEONE,node/3048650713,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4854,POINT (-11.5721946 8.7214376),Baga,Tonkolili,Northern,SIERRA LEONE,node/3050143124,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4855,POINT (-11.4446027 8.6342458),Bonge,Tonkolili,Northern,SIERRA LEONE,node/3050143125,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4856,POINT (-11.5188394 8.6320745),Mafabani,Tonkolili,Northern,SIERRA LEONE,node/3050143128,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4857,POINT (-11.5162653 8.6202418),Magbasia,Tonkolili,Northern,SIERRA LEONE,node/3050143129,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4858,POINT (-11.5097077 8.7327033),Makema,Tonkolili,Northern,SIERRA LEONE,node/3050143131,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4859,POINT (-11.445952 8.6090837),Makongbi,Tonkolili,Northern,SIERRA LEONE,node/3050143433,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4860,POINT (-11.4910615 8.6028301),Makwali,Tonkolili,Northern,SIERRA LEONE,node/3050143435,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4861,POINT (-11.433404 8.5998596),Mamentia,Tonkolili,Northern,SIERRA LEONE,node/3050143436,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4862,POINT (-11.4490058 8.6762851),Mankibana,Tonkolili,Northern,SIERRA LEONE,node/3050143438,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4863,POINT (-11.429001 8.741542),Masagbe,Tonkolili,Northern,SIERRA LEONE,node/3050143439,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4864,POINT (-11.5936915 8.6901049),Masati,Tonkolili,Northern,SIERRA LEONE,node/3050143440,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4865,POINT (-11.4278647 8.5841054),Matoli,Tonkolili,Northern,SIERRA LEONE,node/3050143441,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4866,POINT (-11.5366072 8.7582165),Rokon,Tonkolili,Northern,SIERRA LEONE,node/3050143446,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4867,POINT (-11.5384213 8.808058),Mabasia,Tonkolili,Northern,SIERRA LEONE,node/3051435084,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4868,POINT (-11.4950527 8.7950487),Magbanabum,Tonkolili,Northern,SIERRA LEONE,node/3051435086,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4869,POINT (-11.4214746 8.7815413),Masulinki,Tonkolili,Northern,SIERRA LEONE,node/3051435088,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4870,POINT (-11.4931928 8.7609366),Matamba,Tonkolili,Northern,SIERRA LEONE,node/3051435091,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4871,POINT (-11.4436641 8.8118576),Mawoso,Tonkolili,Northern,SIERRA LEONE,node/3051435092,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4872,POINT (-11.5744408 8.7823046),Petifu,Tonkolili,Northern,SIERRA LEONE,node/3051435094,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4873,POINT (-11.533333 8.783333),Petifu,Tonkolili,Northern,SIERRA LEONE,node/3051435095,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4874,POINT (-11.4224014 8.5633117),Magbanapoli,Tonkolili,Northern,SIERRA LEONE,node/3052001755,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4875,POINT (-11.412256 8.5729497),Mayata,Tonkolili,Northern,SIERRA LEONE,node/3052001756,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4876,POINT (-11.4122352 8.7683057),Madama,Tonkolili,Northern,SIERRA LEONE,node/3053107650,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4877,POINT (-11.3911229 8.6552656),Forobine,Tonkolili,Northern,SIERRA LEONE,node/3054874767,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4878,POINT (-11.4060337 8.6793741),Fotani,Tonkolili,Northern,SIERRA LEONE,node/3054874768,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4879,POINT (-11.3587488 8.5779777),Konta,Tonkolili,Northern,SIERRA LEONE,node/3054874771,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4880,POINT (-11.3890293 8.7369538),Madina,Tonkolili,Northern,SIERRA LEONE,node/3054874772,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4881,POINT (-11.416738 8.718106),Magbanto,Tonkolili,Northern,SIERRA LEONE,node/3054874773,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4882,POINT (-11.3828714 8.6300857),Mapoli,Tonkolili,Northern,SIERRA LEONE,node/3054874774,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4883,POINT (-11.3798612 8.6019223),Mayambafona,Tonkolili,Northern,SIERRA LEONE,node/3054874775,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4884,POINT (-11.3551382 8.5945076),Musaia,Tonkolili,Northern,SIERRA LEONE,node/3054874776,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4885,POINT (-11.3733392 8.5862991),Pulun,Tonkolili,Northern,SIERRA LEONE,node/3054874778,hamlet,Kunike,SLE020507,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4886,POINT (-11.6626154 8.6294125),Makali,Tonkolili,Northern,SIERRA LEONE,node/883383036,village,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4887,POINT (-11.5554573 8.5929506),Mathabay,Tonkolili,Northern,SIERRA LEONE,node/2043301649,village,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4888,POINT (-11.5521107 8.6116864),Petifu-Cheh,Tonkolili,Northern,SIERRA LEONE,node/2043301655,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4889,POINT (-11.566964 8.5639633),Kumrabai,Tonkolili,Northern,SIERRA LEONE,node/3048650689,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4890,POINT (-11.5870309 8.6600663),Bumbe,Tonkolili,Northern,SIERRA LEONE,node/3050143126,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4891,POINT (-11.6004586 8.5800808),Farama,Tonkolili,Northern,SIERRA LEONE,node/3050143127,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4892,POINT (-11.59105 8.5967235),Makama,Tonkolili,Northern,SIERRA LEONE,node/3050143130,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4893,POINT (-11.5478313 8.6404357),Maketi,Tonkolili,Northern,SIERRA LEONE,node/3050143132,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4894,POINT (-11.574935 8.6393431),Makoni,Tonkolili,Northern,SIERRA LEONE,node/3050143434,village,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4895,POINT (-11.5784237 8.5974666),Manasi,Tonkolili,Northern,SIERRA LEONE,node/3050143437,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4896,POINT (-11.5969184 8.6251473),Matumkara,Tonkolili,Northern,SIERRA LEONE,node/3050143442,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4897,POINT (-11.5509245 8.6694088),Mayira,Tonkolili,Northern,SIERRA LEONE,node/3050143443,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4898,POINT (-11.5652803 8.6492891),Polo,Tonkolili,Northern,SIERRA LEONE,node/3050143444,hamlet,Kunike Barina,SLE020506,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4899,POINT (-12.2882735 8.6433893),Pulun,Tonkolili,Northern,SIERRA LEONE,node/2990722736,hamlet,Malal Mara,SLE020508,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4900,POINT (-12.2841612 8.6667935),Rochen,Tonkolili,Northern,SIERRA LEONE,node/2990722737,village,Malal Mara,SLE020508,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4901,POINT (-11.5372423 9.1440993),,Tonkolili,Northern,SIERRA LEONE,node/3048367743,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4902,POINT (-11.4891516 9.0620035),Bendugu,Tonkolili,Northern,SIERRA LEONE,node/1660921755,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4903,POINT (-11.5542254 8.8630193),Furibalia,Tonkolili,Northern,SIERRA LEONE,node/2043301616,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4904,POINT (-11.5092345 8.9233144),Gbamabalia,Tonkolili,Northern,SIERRA LEONE,node/2043301618,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4905,POINT (-11.4861551 8.9736456),Jandugu,Tonkolili,Northern,SIERRA LEONE,node/2043301620,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4906,POINT (-11.4578379 9.0008747),Kabaia,Tonkolili,Northern,SIERRA LEONE,node/2043301621,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4907,POINT (-11.4854573 9.0238088),Kandeya,Tonkolili,Northern,SIERRA LEONE,node/2043301622,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4908,POINT (-11.5668119 9.1162465),Kassafonie,Tonkolili,Northern,SIERRA LEONE,node/2043301623,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4909,POINT (-11.4791338 8.9902044),Sumania,Tonkolili,Northern,SIERRA LEONE,node/2043301669,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4910,POINT (-11.5566011 8.9133914),Sokurela,Tonkolili,Northern,SIERRA LEONE,node/2960912470,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4911,POINT (-11.6152201 9.083123),,Tonkolili,Northern,SIERRA LEONE,node/3019045262,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4912,POINT (-11.6288457 9.0408439),Masindugu,Tonkolili,Northern,SIERRA LEONE,node/3019045263,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4913,POINT (-11.648472 9.0287007),,Tonkolili,Northern,SIERRA LEONE,node/3019045277,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4914,POINT (-11.6246969 9.0464219),,Tonkolili,Northern,SIERRA LEONE,node/3019045295,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4915,POINT (-11.6183207 9.0807181),,Tonkolili,Northern,SIERRA LEONE,node/3019045304,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4916,POINT (-11.4784201 9.1806417),,Tonkolili,Northern,SIERRA LEONE,node/3048367839,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4917,POINT (-11.517285 9.1554918),Kunya,Tonkolili,Northern,SIERRA LEONE,node/3048368260,village,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4918,POINT (-11.4854367 9.172418),Herako,Tonkolili,Northern,SIERRA LEONE,node/3048368343,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
sle_stle_pt_osm_settlements.4919,POINT (-11.474892 9.1640868),Nanfayi,Tonkolili,Northern,SIERRA LEONE,node/3048368885,hamlet,Sambaya,SLE020509,SLE0205,SLE02,SLE
